curated_smiles,receptor,pChEMBL,molecule_chembl_id
O=C(NC/C=C/CN1CCN(c2ccccc2OCCF)CC1)c1ccc(OCCOCCF)cc1,D2,7.188424994129407,CHEMBL1689011
O=C(NC/C=C/C[N+]1([O-])CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT1A,6.176525770829699,CHEMBL244775
O=C(NC/C=C/C[N+]1([O-])CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT2A,6.978810700930062,CHEMBL244775
O=C(NC/C=C/C[N+]1([O-])CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,D2,5.935542010773082,CHEMBL244775
O=C(NC/C=C\CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1,D2,8.125518182300533,CHEMBL71865
O=C(NC12CCC(CCN3CCc4nc(OCC(F)(F)F)sc4CC3)(CC1)CC2)c1cccnc1C(F)F,D2,5.853871964321762,CHEMBL5740464
O=C(NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O)OC12CC3CC(CC(C3)C1)C2,5HT7,5.008773924307505,CHEMBL217364
O=C(NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O)OC12CC3CC(CC(C3)C1)C2,Kappa,3.9829666607012193,CHEMBL217364
O=C(NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O)OCC1c2ccccc2-c2ccccc21,5HT7,5.0,CHEMBL412204
O=C(NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O)OCC1c2ccccc2-c2ccccc21,Kappa,3.9430951486635273,CHEMBL412204
O=C(NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O)OCc1ccccc1,5HT7,4.958607314841775,CHEMBL269379
O=C(NC1C(=O)NC2Cc3ccc(c(Cl)c3)Oc3cc4cc(c3O)Oc3ccc(cc3Cl)C(O)C3NC(=O)C(NC(=O)C4NC(=O)C(NC2=O)c2cc(O)cc(c2)Oc2cc1ccc2O)c1ccc(O)c(c1)-c1c(O)cc(O)cc1[C@H](C(=O)O)NC3=O)OCc1ccccc1,Kappa,3.6020599913279625,CHEMBL269379
O=C(NC1CC1)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,5HT1A,7.55129368009492,CHEMBL4212622
O=C(NC1CC1)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,5HT2A,6.777283528852417,CHEMBL4212622
O=C(NC1CC1)c1cc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)ccn1,D2,7.2716462179787715,CHEMBL4212622
O=C(NC1CC1)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,5HT1A,8.207608310501746,CHEMBL4202871
O=C(NC1CC1)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,5HT2A,6.489454989793388,CHEMBL4202871
O=C(NC1CC1)c1cc(OCCCCN2CCN(c3nsc4ccccc34)CC2)ccn1,D2,7.185752404268079,CHEMBL4202871
O=C(NC1CC1)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,Delta,7.698970004336019,CHEMBL307973
O=C(NC1CC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,5HT1A,7.060050837834995,CHEMBL485385
O=C(NC1CC1)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,5HT1A,4.0,CHEMBL4210128
O=C(NC1CC1)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,5HT2A,7.268411234813261,CHEMBL4210128
O=C(NC1CC1)c1ccnc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,D2,7.286509456906058,CHEMBL4210128
O=C(NC1CC1)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,5HT1A,4.0,CHEMBL4217039
O=C(NC1CC1)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,5HT2A,7.046240308266771,CHEMBL4217039
O=C(NC1CC1)c1cncc(OCCCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,D2,7.371611069949688,CHEMBL4217039
O=C(NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccc2ncccc2c1,5HT2A,7.512861624522813,CHEMBL3976966
O=C(NC1CCC(CCN2CCC(c3cccc4c3CCO4)CC2)CC1)c1ccc2ncccc2c1,D2,5.488383979430862,CHEMBL3976966
O=C(NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccc2ncccc2c1,5HT2A,7.958212681028248,CHEMBL3953892
O=C(NC1CCC(CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccc2ncccc2c1,D2,6.987795703969257,CHEMBL3953892
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccccc1,D2,7.3819519032879075,CHEMBL310158
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccs1,D2,7.744727494896693,CHEMBL78655
O=C(NC1CCC(CCN2CCN(c3ccccc3)CC2)CC1)C1CCCCC1,D2,7.0,CHEMBL80571
O=C(NC1CCC(CCN2CCN(c3ccccc3)CC2)CC1)c1cccs1,D2,7.397940008672037,CHEMBL311772
O=C(NC1CCC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,5HT1A,6.854590513286254,CHEMBL519679
O=C(NC1CCCC1)C(Cc1ccccc1)NC(=O)n1nnc2ccccc21,Kappa,3.9746941347352296,CHEMBL175994
O=C(NC1CCCC1)N[C@@](Cc1ccccc1)(c1cc(F)cc(OC(F)(F)C(F)F)c1)c1ccc(Cl)cn1,5HT7,6.026872146400301,CHEMBL2152165
O=C(NC1CCCC1)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,5HT1A,5.059483515067432,CHEMBL2031873
O=C(NC1CCCC1)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,5HT6,5.0,CHEMBL2031873
O=C(NC1CCCC1)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,D2,5.0,CHEMBL2031873
O=C(NC1CCCC1)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,H1,5.016824927962187,CHEMBL2031873
O=C(NC1CCCCC1)C(Cc1ccccc1)NC(=O)n1nnc2ccccc21,Kappa,4.154901959985743,CHEMBL366597
O=C(NC1CCCCC1)C(NC(=O)n1nnc2ccccc21)c1ccccc1,Kappa,3.928117992693875,CHEMBL177805
O=C(NC1CCCCC1)N1OCC2COc3ccccc3C21,5HT2A,5.0,CHEMBL1224103
O=C(NC1CCCCC1)N1OCC2CSc3ccc(F)cc3C21,5HT2A,5.0,CHEMBL1224034
O=C(NC1CCCCC1)c1ccc(C(=C2CC3CCC(C2)N3CCc2ccccc2)c2ccccc2)cc1,Delta,6.0343280287798935,CHEMBL303148
O=C(NC1CCCCC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,5HT1A,6.0,CHEMBL484540
O=C(NC1CCN(CCCCC2(C(=O)NCC(F)(F)F)c3ccccc3-c3ccccc32)CC1)c1ccccc1-c1ccc(C(F)(F)F)cc1,5HT1A,4.522878745280337,CHEMBL354541
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc2ccccc2n1,5HT1A,7.346787486224656,CHEMBL2159469
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc2ccccc2n1,5HT6,5.874518734299405,CHEMBL2159469
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1ccc2ccccc2n1,D2,7.619788758288394,CHEMBL2159469
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cccc(F)c1F,5HT1A,7.318758762624412,CHEMBL2159467
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cccc(F)c1F,5HT6,5.744968836654449,CHEMBL2159467
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)C1)c1cccc(F)c1F,D2,7.823908740944319,CHEMBL2159467
O=C(NC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1cccc(Cl)c1,5HT1A,6.8297382846050425,CHEMBL3759593
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccc(C(F)(F)F)cc2)cc1,D2,5.096910013008056,CHEMBL187804
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccc(Cl)cc2)cc1,D2,5.585026652029182,CHEMBL366043
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccc(F)cc2)cc1,D2,6.920818753952375,CHEMBL184388
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2cccc(F)c2)cc1,D2,5.3979400086720375,CHEMBL183160
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccccc2)cc1,D2,6.221848749616356,CHEMBL185156
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2cccs2)cc1,D2,6.075720713938118,CHEMBL187236
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccsc2)cc1,D2,5.920818753952375,CHEMBL187122
O=C(NC1CCN(Cc2ccccc2)C1)c1cccc(-c2ccccc2)c1,D2,6.823908740944319,CHEMBL360394
O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc2ccccc2c1,D2,6.0,CHEMBL228972
O=C(NC1CCN(Cc2ccccc2)CC1)c1cccc2ccccc12,D2,6.0,CHEMBL229019
O=C(NC1CCNCC1)c1ccn(S(=O)(=O)c2cccc(Cl)c2)c1-c1cccc(F)c1,5HT1A,4.163612580673589,CHEMBL5598097
O=C(NC1CCNCC1)c1ccn(S(=O)(=O)c2cccc(Cl)c2)c1-c1cccc(F)c1,5HT2A,4.975104039892515,CHEMBL5598097
O=C(NC1CCNCC1)c1ccn(S(=O)(=O)c2cccc(Cl)c2)c1-c1cccc(F)c1,5HT6,7.899629454882437,CHEMBL5598097
O=C(NC1CCNCC1)c1ccn(S(=O)(=O)c2cccc(Cl)c2)c1-c1cccc(F)c1,D2,5.114243118930732,CHEMBL5598097
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C(F)(F)F,5HT1A,9.0,CHEMBL398711
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C(F)(F)F,5HT2A,9.82390874094432,CHEMBL398711
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C(F)(F)F,D2,8.096910013008056,CHEMBL398711
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C1CC1,5HT1A,8.698970004336019,CHEMBL252230
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)C1CC1,5HT2A,9.346787486224656,CHEMBL252230
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1ccc(F)cc1,5HT1A,8.10790539730952,CHEMBL252429
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1ccc(F)cc1,5HT2A,8.782516055786093,CHEMBL252429
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1ccc(F)cc1,D2,8.0,CHEMBL252429
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1,5HT1A,8.113509274827518,CHEMBL252430
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1,5HT2A,9.167491087293763,CHEMBL252430
O=C(NC1CCc2cc(CCN3CCN(c4nsc5ccccc45)CC3)ccc21)c1cccnc1,D2,8.301029995663981,CHEMBL252430
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C(F)(F)F,5HT1A,8.309803919971486,CHEMBL252816
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C(F)(F)F,D2,8.0,CHEMBL252816
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C1CC1,5HT1A,7.920818753952375,CHEMBL253024
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C1CC1,5HT2A,9.522878745280336,CHEMBL253024
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)C1CC1,D2,7.67778070526608,CHEMBL253024
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(Cl)cc1,5HT1A,7.251811972993799,CHEMBL253439
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(Cl)cc1,5HT2A,10.0,CHEMBL253439
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(Cl)cc1,D2,8.301029995663981,CHEMBL253439
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(F)cc1,5HT1A,7.175874166083451,CHEMBL442290
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(F)cc1,5HT2A,8.610833915635467,CHEMBL442290
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccc(F)cc1,D2,8.221848749616356,CHEMBL442290
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,5HT1A,7.378823718224964,CHEMBL253233
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,5HT2A,8.323306390375134,CHEMBL253233
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,D2,7.657577319177793,CHEMBL253233
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1cccnc1,5HT1A,8.346787486224656,CHEMBL398619
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1cccnc1,5HT2A,9.022276394711152,CHEMBL398619
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1cccnc1,D2,8.221848749616356,CHEMBL398619
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccco1,5HT1A,8.102372908709558,CHEMBL398744
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccco1,5HT2A,9.259637310505756,CHEMBL398744
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccco1,D2,8.301029995663981,CHEMBL398744
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccno1,5HT1A,8.187086643357144,CHEMBL251834
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccno1,5HT2A,10.096910013008056,CHEMBL251834
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccno1,D2,8.522878745280337,CHEMBL251834
O=C(NC1CN(Cc2cnn(Cc3ccccc3)c2)C1)c1cn(C2CC2)nn1,Kappa,5.0,CHEMBL5197760
O=C(NCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)OCC1c2ccccc2-c2ccccc21,Delta,6.0,CHEMBL2387332
O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,5HT1A,7.234331445240986,CHEMBL1627321
O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT1A,7.82102305270683,CHEMBL390253
O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT2A,7.812479279163536,CHEMBL390253
O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,D2,7.054039296422431,CHEMBL390253
O=C(NCC(O)CCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,D2,7.075720713938118,CHEMBL394862
O=C(NCC(O)CO)c1nc2ccccc2n(C2CCN(C3CCCCCCC3)CC2)c1=O,Delta,4.678380859752725,CHEMBL3698770
O=C(NCC(O)CO)c1nc2ccccc2n([C@H]2C[C@H]3CC[C@@H](C2)N3C2CCCCCCC2)c1=O,Delta,4.376750709602099,CHEMBL3695240
O=C(NCC1CC1)c1cc2ccccc2[nH]1,D2,4.0,CHEMBL4092619
O=C(NCC1CC1)c1ccc(F)c2c1CC(N(CCCc1c[nH]c3ccc(F)cc13)C1CCC1)CO2,5HT1A,6.3972624816295545,CHEMBL484541
O=C(NCC1CCCCC1)C(NC(=O)n1nnc2ccccc21)c1ccccc1,Kappa,3.910094888560602,CHEMBL175968
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,5HT1A,4.522878745280337,CHEMBL652
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,5HT2A,4.522878745280337,CHEMBL652
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,D2,4.522878745280337,CHEMBL652
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,Delta,4.522878745280337,CHEMBL652
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,H1,4.522878745280337,CHEMBL652
O=C(NCC1NCCc2ccccc21)c1ccc(Cl)cc1,Delta,5.3788237182249645,CHEMBL4090148
O=C(NCC1NCCc2ccccc21)c1ccc(F)cc1,Delta,7.397940008672037,CHEMBL4062124
O=C(NCC1NCCc2ccccc21)c1ccc(OC(F)(F)F)cc1,Delta,7.397940008672037,CHEMBL4082299
O=C(NCC1NCCc2ccccc21)c1cccc(Cl)c1,Delta,6.769551078621726,CHEMBL4066436
O=C(NCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1)c1ccccc1,Delta,5.337242168318426,CHEMBL2387336
O=C(NCCC(CF)N1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,D2,5.130768280269024,CHEMBL3287281
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,5HT1A,6.160640681801324,CHEMBL1774535
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,5HT2A,6.673664139071249,CHEMBL1774535
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,D2,6.279014255846261,CHEMBL1774535
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,5HT1A,5.939302159646388,CHEMBL1774386
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,5HT2A,5.055517327849831,CHEMBL1774386
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2o1,D2,5.037962313434988,CHEMBL1774386
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,5HT1A,5.669586226650809,CHEMBL1774539
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,5HT2A,5.482804102050025,CHEMBL1774539
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2s1,D2,6.326058001365912,CHEMBL1774539
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT1A,6.382589560096299,CHEMBL1774384
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT2A,7.008773924307505,CHEMBL1774384
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,D2,6.422508200162774,CHEMBL1774384
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,5HT1A,5.221848749616356,CHEMBL1774537
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,5HT2A,5.318758762624412,CHEMBL1774537
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,D2,5.370590400897282,CHEMBL1774537
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,5HT2A,5.718966632752272,CHEMBL1774542
O=C(NCCC(F)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2ccccc2c1,D2,6.709965388637482,CHEMBL1774542
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2cc(F)ccc2[nH]1,D2,6.484126156288321,CHEMBL1627310
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,5HT1A,6.99148333035061,CHEMBL1627305
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,5HT2A,7.318758762624412,CHEMBL1627305
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1,D2,6.127261172527332,CHEMBL1627305
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT1A,7.464705879957229,CHEMBL244990
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,5HT2A,7.373659632624958,CHEMBL244990
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2ccccn2)cc1,D2,7.801342913045577,CHEMBL244990
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)-c1ccccc1C2,D2,7.262012673666569,CHEMBL3589652
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,5HT1A,5.742321425130816,CHEMBL396024
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,5HT2A,6.263603497723357,CHEMBL396024
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,D2,6.496209316942819,CHEMBL396024
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccc(F)cc2c1,D2,6.082494490447454,CHEMBL3597640
O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cnc2ccccc2c1,D2,6.532680086783169,CHEMBL3589651
O=C(NCCC(O)CN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,5HT1A,7.9076542845912,CHEMBL3597636
O=C(NCCC(O)CN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,5HT2A,8.619788758288394,CHEMBL3597636
O=C(NCCC(O)CN1CCN(c2cccc3ccccc23)CC1)c1cnc2ccccc2c1,D2,6.58838029403677,CHEMBL3597636
O=C(NCCCC1CCCCC1)c1ccc(CNC(=O)c2cnn(-c3ccccc3)c2C(F)(F)F)cc1,H1,5.0,CHEMBL4531775
O=C(NCCCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccccc1,5HT1A,7.657577319177793,CHEMBL4645793
O=C(NCCCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccccc1,5HT2A,8.397940008672037,CHEMBL4645793
O=C(NCCCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccccc1,5HT6,6.655607726314889,CHEMBL4645793
O=C(NCCCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccccc1,D2,7.853871964321762,CHEMBL4645793
O=C(NCCCCCCn1nc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1,5HT1A,7.455931955649724,CHEMBL5204274
O=C(NCCCCCCn1nc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1,5HT2A,6.275724130399211,CHEMBL5204274
O=C(NCCCCCCn1nc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1,5HT6,5.5934598195660445,CHEMBL5204274
O=C(NCCCCCCn1nc2ccccn2c1=O)N1CCN(c2cccc(Cl)c2)CC1,D2,5.7121982700697735,CHEMBL5204274
O=C(NCCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,D2,8.301029995663981,CHEMBL68720
O=C(NCCCCN(CCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1)c1ccccc1,D2,6.106793246940152,CHEMBL156816
O=C(NCCCCN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1)c1cc2ccccc2s1,D2,6.071092309756047,CHEMBL239706
O=C(NCCCCN1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1)c1ccc2ccccc2c1,D2,6.598599459218455,CHEMBL239493
O=C(NCCCCN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1)c1ccc2ccccc2c1,D2,6.0,CHEMBL430371
O=C(NCCCCN1CCC(N(Cc2ccccc2)c2ccccc2)CC1)c1cc2ccccc2s1,D2,5.804100347590767,CHEMBL392579
O=C(NCCCCN1CCC(N(Cc2ccccc2)c2ccccc2)CC1)c1ccc2ccccc2c1,D2,6.153044674980176,CHEMBL239923
O=C(NCCCCN1CCCN(C(c2ccccc2)c2ccccc2)CC1)c1cc2ccccc2s1,D2,6.198596289982644,CHEMBL401224
O=C(NCCCCN1CCCN(C(c2ccccc2)c2ccccc2)CC1)c1ccc2ccccc2c1,D2,6.866461091629782,CHEMBL394189
O=C(NCCCCN1CCCN(C(c2ccccc2)c2ccccc2)CC1)c1cccs1,D2,6.178486471595226,CHEMBL436998
O=C(NCCCCN1CCC[C@@H]2c3cccc(O)c3CC[C@H]21)c1ccc(-c2ccccc2)cc1,D2,6.199998172182031,CHEMBL419706
